URL,Source,Status Code,Title,Meta Description,H1,Canonical Tag,Canonical Match,NewsArticle Schema,Organization Schema,VideoObject Schema,Word Count,Duplicate Description Group ID
https://www.zplusenews.com/article/political-shock-falta-repoll-tmc-candidate-jahangir-khan-withdraws,Sitemap,200,Political Shock in Falta Repoll: TMC Candidate Jahangir Khan Withdraws at the Last Moment | ZPluse News,"In a dramatic twist ahead of the high-voltage repoll in Falta, Trinamool Congress leader Jahangir Khan reportedly withdrew from the contest at the last moment,",Political Shock in Falta Repoll: TMC Candidate Jahangir Khan Withdraws at the Last Moment,https://www.zplusenews.com/article/political-shock-falta-repoll-tmc-candidate-jahangir-khan-withdraws,Yes,Yes,Yes,No,848,
https://www.zplusenews.com/video/expose,Sitemap,200,मध्य प्रदेश में भ्रष्टाचार EXPOSE 😡 | बुजुर्ग किसान से रिश्वत लेते पकड़ा गया कर्मचारी | ZPluse News,मध्य प्रदेश के टीकमगढ़ जिले की जतारा तहसील से भ्रष्टाचार का मामला सामने आया है। आरोप है कि सेक्शन राइटर बृजेंद्र अरजरिया ने एक बुजुर्ग किसान से रिश्वत ली। वीडिय,मध्य प्रदेश में भ्रष्टाचार EXPOSE 😡 | बुजुर्ग किसान से रिश्वत लेते पकड़ा गया कर्मचारी,https://www.zplusenews.com/video/expose,Yes,No,Yes,Yes,64,Group_178
https://www.zplusenews.com/video/dhurandhar-2-effect-pakistan,Sitemap,200,हर भिखारी में दिख रहा 'हमज़ा'! 🤣 Dhurandhar 2 Effect in Pakistan | ZPluse News,बॉलीवुड की ब्लॉकबस्टर फिल्म 'धुरंधर' (Dhurandhar) और उसमें रणवीर सिंह के 'हमज़ा' (Hamza) वाले अवतार ने पाकिस्तानियों की नींद उड़ा दी है! सोशल मीडिया (X/Twitter),हर भिखारी में दिख रहा 'हमज़ा'! 🤣 Dhurandhar 2 Effect in Pakistan,https://www.zplusenews.com/video/dhurandhar-2-effect-pakistan,Yes,No,Yes,Yes,116,Group_179
https://www.zplusenews.com/article/vande-mataram-made-mandatory-all-madrasas-across-west-bengal-sparks,Sitemap,200,"Vande Mataram” Made Mandatory in All Madrasas Across West Bengal, Sparks Major Political and Social Debate | ZPluse News",A major political and cultural debate has erupted in West Bengal after authorities reportedly made the singing of “Vande Mataram” mandatory in all madrasas acro,"Vande Mataram” Made Mandatory in All Madrasas Across West Bengal, Sparks Major Political and Social Debate",https://www.zplusenews.com/article/vande-mataram-made-mandatory-all-madrasas-across-west-bengal-sparks,Yes,Yes,Yes,No,963,
https://www.zplusenews.com/article/norwegian-pm-says-india-can-push-russia-toward-ceasefire-modi-meets,Sitemap,200,Norwegian PM Says India Can Push Russia Toward Ceasefire as Modi Meets Nordic Leaders in Norway | ZPluse News,Prime Minister Narendra Modi’s high-profile visit to Norway has drawn global attention after Norwegian Prime Minister Jonas Gahr Støre remarked that India could,Norwegian PM Says India Can Push Russia Toward Ceasefire as Modi Meets Nordic Leaders in Norway,https://www.zplusenews.com/article/norwegian-pm-says-india-can-push-russia-toward-ceasefire-modi-meets,Yes,Yes,Yes,No,1043,
https://www.zplusenews.com/video/indian-army-infantry-drill-republic-day-practice,Sitemap,200,आर्मी डे परेड रिहर्सल जयपुर | Indian Army Infantry Drill | Republic Day Practice | ZPluse News,Watch the Indian Army infantry parade rehearsal in Jaipur 🇮🇳 as soldiers prepare for the 26 January Republic Day celebration. This exclusive footage shows dis,आर्मी डे परेड रिहर्सल जयपुर | Indian Army Infantry Drill | Republic Day Practice,https://www.zplusenews.com/video/indian-army-infantry-drill-republic-day-practice,Yes,No,Yes,Yes,84,Group_180
https://www.zplusenews.com/religion,Sitemap,200,Religion News | ZPluse News,"Religion news from India. Hindu, Muslim, Sikh, Christian, Buddhist news and religious events.",Religion News,https://www.zplusenews.com/religion,Yes,No,Yes,No,10,
https://www.zplusenews.com/video/6-harish-rana,Sitemap,200,गजब का बंदा था - जाते-जाते 6 लोगों को दी ज़िंदगी! 🙏 Harish Rana | ZPluse News,3 साल तक 'परमानेंट वेजिटेटिव स्टेट' में रहने वाले गाजियाबाद के हरीश राणा (Harish Rana) ने सुप्रीम कोर्ट (Supreme Court) के फैसले के बाद दिल्ली एम्स (AIIMS Delhi,गजब का बंदा था - जाते-जाते 6 लोगों को दी ज़िंदगी! 🙏 Harish Rana,https://www.zplusenews.com/video/6-harish-rana,Yes,No,Yes,Yes,124,Group_181
https://www.zplusenews.com/article/modi-s-israel-visit-strategic-signaling-in-a-shifting-west-asia,Sitemap,200,Modi’s Israel Visit: Strategic Signaling in a Shifting West Asia | ZPluse News,The Middle East is on edge. The world is watching. And India is stepping in with calibrated diplomacy. Prime Minister Narendra Modi’s visit to Israel comes at a,Modi’s Israel Visit: Strategic Signaling in a Shifting West Asia,https://www.zplusenews.com/article/modi-s-israel-visit-strategic-signaling-in-a-shifting-west-asia,Yes,Yes,Yes,No,336,
https://www.zplusenews.com/article/djokovic-defies-time-again-serbian-legend-battles-through-fiveset-epic,Sitemap,200,Djokovic Defies Time Again: Serbian Legend Battles Through Five-Set Epic to Reach Wimbledon Semi-finals | ZPluse News,"London: Novak Djokovic once again proved why he remains one of the greatest competitors in tennis history, producing a remarkable comeback in a gripping five-se",Djokovic Defies Time Again: Serbian Legend Battles Through Five-Set Epic to Reach Wimbledon Semi-finals,https://www.zplusenews.com/article/djokovic-defies-time-again-serbian-legend-battles-through-fiveset-epic,Yes,Yes,Yes,No,397,
https://www.zplusenews.com/article/indian-shooting-loses-legend-asian-games-champion-master-coach-jaspal,Sitemap,200,Indian Shooting Loses a Legend: Asian Games Champion and Master Coach Jaspal Rana Passes Away at 49 | ZPluse News,"New Delhi: Indian sport has been plunged into mourning following the passing of Jaspal Rana, one of the country’s greatest shooting icons and among the most inf",Indian Shooting Loses a Legend: Asian Games Champion and Master Coach Jaspal Rana Passes Away at 49,https://www.zplusenews.com/article/indian-shooting-loses-legend-asian-games-champion-master-coach-jaspal,Yes,Yes,Yes,No,811,
https://www.zplusenews.com/video/indiaus-trade-deal-pause-50-tariff-gurdaspur-update-operation-prahar-z,Sitemap,200,India-US Trade Deal PAUSE: 50% Tariff का बड़ा झटका? Gurdaspur Update & Operation Prahar | Z+ News | ZPluse News,नमस्ते! मैं हूँ प्राची और आज Z+ News की इस विशेष रिपोर्ट में हम बात करेंगे भारत और अमेरिका के बीच गहराते ट्रेड संकट की। आखिर क्यों अमेरिका ने भारतीय सामान पर 50,India-US Trade Deal PAUSE: 50% Tariff का बड़ा झटका? Gurdaspur Update & Operation Prahar | Z+ News,https://www.zplusenews.com/video/indiaus-trade-deal-pause-50-tariff-gurdaspur-update-operation-prahar-z,Yes,No,Yes,Yes,105,Group_182
https://www.zplusenews.com/article/international-day-of-forests-2026-safeguarding-green-lungs-amid-climate-pressures-1775035369183,Sitemap,200,International Day of Forests 2026: Safeguarding Green Lungs Amid Climate Pressures | ZPluse News,"As the world marks the International Day of Forests on March 21, the spotlight once again turns to the planet’s rapidly shrinking green cover and the urgent nee",International Day of Forests 2026: Safeguarding Green Lungs Amid Climate Pressures,https://www.zplusenews.com/article/international-day-of-forests-2026-safeguarding-green-lungs-amid-climate-pressures-1775035369183,Yes,Yes,Yes,No,400,
https://www.zplusenews.com/article/bhojshalakamal-maula-complex-verdict-why-madhya-pradesh-high-court,Sitemap,200,Bhojshala–Kamal Maula Complex Verdict: Why the Madhya Pradesh High Court Judgment Could Become India’s Next Major Religious-Legal Flashpoint | ZPluse News,One of India’s most sensitive historical and religious disputes has entered a dramatic new phase after the Madhya Pradesh High Court delivered a landmark verdic,Bhojshala–Kamal Maula Complex Verdict: Why the Madhya Pradesh High Court Judgment Could Become India’s Next Major Religious-Legal Flashpoint,https://www.zplusenews.com/article/bhojshalakamal-maula-complex-verdict-why-madhya-pradesh-high-court,Yes,Yes,Yes,No,1047,
https://www.zplusenews.com/video/7DvvWART2-4,DB Video (ID) (Not in Sitemap),200,Rain threatens India versus Pakistan T20 World Cup clash in Colombo#cricket #viral #indiapakistanwar | ZPluse News,"The highly anticipated India vs Pakistan T20 World Cup showdown, after several scheduling changes, is just hours away at R. Premadasa Stadium in Colombo. While",Rain threatens India versus Pakistan T20 World Cup clash in Colombo#cricket #viral #indiapakistanwar,https://www.zplusenews.com/video/7DvvWART2-4,Yes,No,Yes,Yes,76,Group_143
https://www.zplusenews.com/video/dh0mpphniDY,DB Video (ID) (Not in Sitemap),200,Indian Passport Ranking 2026: Good News or Bad News? ✈️ - Henley Passport Index | ZPluse News,Indian Passport Ranking 2026 Update: भारत की पासपोर्ट रैंकिंग अब 75वें स्थान पर आ गई है (Henley Passport Index 2026)। लेकिन क्या आप जानते हैं कि हमने 2 देशों का,Indian Passport Ranking 2026: Good News or Bad News? ✈️ - Henley Passport Index,https://www.zplusenews.com/video/dh0mpphniDY,Yes,No,Yes,Yes,77,Group_113
https://www.zplusenews.com/video/CvlWWRMFGpg,DB Video (ID) (Not in Sitemap),200,14th February — Black Day for India.🕯️🇮🇳 #pulwamaattack #breakingnews #viral #operationvijay #video | ZPluse News,14th February — Black Day for India.🕯️🇮🇳 We remember the brave souls who laid down their lives in the Pulwama attack. Their sacrifice will never be forgotten,14th February — Black Day for India.🕯️🇮🇳 #pulwamaattack #breakingnews #viral #operationvijay #video,https://www.zplusenews.com/video/CvlWWRMFGpg,Yes,No,Yes,Yes,35,Group_29
https://www.zplusenews.com/video/yrLZasG4_kI,DB Video (ID) (Not in Sitemap),200,Ireland sets BIGGEST Total of T20 WC 2026! 🇮🇪 vs 🇴🇲 #T20WorldCup | ZPluse News,Watch video news on ZPluse News.,Ireland sets BIGGEST Total of T20 WC 2026! 🇮🇪 vs 🇴🇲 #T20WorldCup,https://www.zplusenews.com/video/yrLZasG4_kI,Yes,No,Yes,Yes,3,Group_14
https://www.zplusenews.com/video/mk1e_fJAbEA,DB Video (ID) (Not in Sitemap),200,भारत बना डिजिटल सुपरपावर: ब्रॉडबैंड यूज़र्स की संख्या 100 करोड़ के पार! 📶 | ZPluse News,Watch video news on ZPluse News.,भारत बना डिजिटल सुपरपावर: ब्रॉडबैंड यूज़र्स की संख्या 100 करोड़ के पार! 📶,https://www.zplusenews.com/video/mk1e_fJAbEA,Yes,No,Yes,Yes,3,Group_14
https://www.zplusenews.com/video/leNY67iShn8,DB Video (ID) (Not in Sitemap),200,Australia secured a comprehensive 67-run victory over Ireland #cricket #cricketnews #crickettwitter | ZPluse News,"Australia secured a comprehensive 67-run victory over Ireland to open their 2026 ICC Men’s T20 World Cup campaign on Wednesday, February 11, 2026. Despite missi",Australia secured a comprehensive 67-run victory over Ireland #cricket #cricketnews #crickettwitter,https://www.zplusenews.com/video/leNY67iShn8,Yes,No,Yes,Yes,62,Group_137
https://www.zplusenews.com/video/uAPghXv5Avw,DB Video (ID) (Not in Sitemap),200,Chaudhary Ajit Singh: किसानों की बुलंद आवाज़ 🚜 | IIT Engineer to Farmer Leader | ZPluse News,IIT खड़गपुर से इंजीनियरिंग और अमेरिका में नौकरी छोड़कर आखिर क्यों चौधरी अजित सिंह भारत वापस आए? जानिए पूर्व प्रधानमंत्री चौधरी चरण सिंह के बेटे और किसानों के मसी,Chaudhary Ajit Singh: किसानों की बुलंद आवाज़ 🚜 | IIT Engineer to Farmer Leader,https://www.zplusenews.com/video/uAPghXv5Avw,Yes,No,Yes,Yes,65,Group_25
https://www.zplusenews.com/video/PWhsK767IYA,DB Video (ID) (Not in Sitemap),200,Maharishi Dayanand Saraswati Jayanti 2026 #breakingnews #event #tranding #celebration #news #india | ZPluse News,"Maharishi Dayanand Saraswati Jayanti 2026 will be celebrated on Thursday, 12 February 2026 in India. This day marks the 202nd birth anniversary of the influenti",Maharishi Dayanand Saraswati Jayanti 2026 #breakingnews #event #tranding #celebration #news #india,https://www.zplusenews.com/video/PWhsK767IYA,Yes,No,Yes,Yes,88,Group_128
https://www.zplusenews.com/video/9rGg-M-JQdM,DB Video (ID) (Not in Sitemap),200,US को बदलना पड़ा फैसला! भारत की बड़ी जीत | India-US Trade Deal | ZPluse News,"भारत की बढ़ती ताकत का असर अब व्हाइट हाउस में भी दिखने लगा है! 🇮🇳🇺🇸 हाल ही में हुई इंडिया-यूएस ट्रेड डील के बाद, अमेरिका ने 24 घंटे के अंदर अपनी फैक्टशीट में",US को बदलना पड़ा फैसला! भारत की बड़ी जीत | India-US Trade Deal,https://www.zplusenews.com/video/9rGg-M-JQdM,Yes,No,Yes,Yes,89,Group_31
https://www.zplusenews.com/video/G1xHsBKSTi4,DB Video (ID) (Not in Sitemap),200,t20 world cup 2026 points table | ZPluse News,Watch video news on ZPluse News.,t20 world cup 2026 points table,https://www.zplusenews.com/video/G1xHsBKSTi4,Yes,No,Yes,Yes,3,Group_14
https://www.zplusenews.com/video/FjLZUn6ktJU,DB Video (ID) (Not in Sitemap),200,Shipping Corporation of India Shares 20% Upper Circuit! 🚀 क्यों भागा SCI? | Market News | ZPluse News,Shipping Corporation of India (SCI) के शेयरों ने आज बाजार में तहलका मचा दिया। Q3 नतीजों में मुनाफा 5 गुना बढ़कर ₹405 करोड़ हुआ। क्या आपको इस स्टॉक में निवेश करना,Shipping Corporation of India Shares 20% Upper Circuit! 🚀 क्यों भागा SCI? | Market News,https://www.zplusenews.com/video/FjLZUn6ktJU,Yes,No,Yes,Yes,37,Group_5
https://www.zplusenews.com/video/vzJNNNK97MI,DB Video (ID) (Not in Sitemap),200,"BBL में पाकिस्तान की किरकिरी 😳 | Shaheen, Rizwan, Babar का बुरा हाल | Big Bash League | ZPluse News","बिग बैश लीग (BBL) में पाकिस्तान के तीन बड़े सितारे—Shaheen Afridi, Mohammad Rizwan और Babar Azam—तीनों को आलोचना और ट्रोलिंग का सामना करना पड़ा। शाहीन को खराब ग","BBL में पाकिस्तान की किरकिरी 😳 | Shaheen, Rizwan, Babar का बुरा हाल | Big Bash League",https://www.zplusenews.com/video/vzJNNNK97MI,Yes,No,Yes,Yes,80,Group_77
https://www.zplusenews.com/video/qk2joVh1Oh4,DB Video (ID) (Not in Sitemap),200,Safer Internet Day (SID) 2026 #Viral #breakingnews #travel #trending #news #viralvideo #viral #video | ZPluse News,Watch video news on ZPluse News.,Safer Internet Day (SID) 2026 #Viral #breakingnews #travel #trending #news #viralvideo #viral #video,https://www.zplusenews.com/video/qk2joVh1Oh4,Yes,No,Yes,Yes,3,Group_14
https://www.zplusenews.com/video/rrXqAl6vbx0,DB Video (ID) (Not in Sitemap),200,International Kite Festival 2026 Ahmedabad – PM Modi Inaugurates | Uttarayan Highlights | ZPluse News,"📍 International Kite Festival Ahmedabad 2026 at Sabarmati Riverfront, Gujarat 📅 12–14 January 2026 — Part of Uttarayan / Makar Sankranti celebrations. ikf.guj",International Kite Festival 2026 Ahmedabad – PM Modi Inaugurates | Uttarayan Highlights,https://www.zplusenews.com/video/rrXqAl6vbx0,Yes,No,Yes,Yes,135,Group_107
https://www.zplusenews.com/video/33J0lQY7sDo,DB Video (ID) (Not in Sitemap),200,Iran Protest 2026: तेहरान जल रहा है | Khamenei vs People | Trump Warning | ZPluse News,"ईरान में खामेनेई शासन के खिलाफ जबरदस्त विरोध प्रदर्शन चल रहे हैं। तेहरान समेत कई शहरों में जनता सड़कों पर है, इंटरनेट बंद है और हालात बेकाबू होते जा रहे हैं। डो",Iran Protest 2026: तेहरान जल रहा है | Khamenei vs People | Trump Warning,https://www.zplusenews.com/video/33J0lQY7sDo,Yes,No,Yes,Yes,61,Group_170
https://www.zplusenews.com/video/J5sPaze0pfo,DB Video (ID) (Not in Sitemap),200,Unbelievable Cricket Comeback | 182-Run Partnership Stuns Hyderabad 😱 क्रिकेट ने फिर चौंकाया! | ZPluse News,"A match that looked over… until one innings changed history. From 90/7 to a stunning win, this Vijay Hazare Trophy clash delivered peak cricket drama. A maiden",Unbelievable Cricket Comeback | 182-Run Partnership Stuns Hyderabad 😱 क्रिकेट ने फिर चौंकाया!,https://www.zplusenews.com/video/J5sPaze0pfo,Yes,No,Yes,Yes,71,Group_158
https://www.zplusenews.com/video/AiBvvMQ5wIs,DB Video (ID) (Not in Sitemap),200,Jaipur में Indian Army Parade Rehearsal | 26 January 2026 | ZPluse News,"Indian Army Parade Rehearsal – Jaipur 2026 इस वीडियो में आप देख रहे हैं Indian Army Parade Rehearsal in Jaipur, जो 26 January 2026 Republic Day से पहले की जा रह",Jaipur में Indian Army Parade Rehearsal | 26 January 2026,https://www.zplusenews.com/video/AiBvvMQ5wIs,Yes,No,Yes,Yes,143,Group_149
https://www.zplusenews.com/video/A011F4nPEew,DB Video (ID) (Not in Sitemap),200,आर्मी डे परेड रिहर्सल जयपुर | Indian Army Infantry Drill | Republic Day Practice | ZPluse News,Watch the Indian Army infantry parade rehearsal in Jaipur 🇮🇳 as soldiers prepare for the 26 January Republic Day celebration. This exclusive footage shows dis,आर्मी डे परेड रिहर्सल जयपुर | Indian Army Infantry Drill | Republic Day Practice,https://www.zplusenews.com/video/A011F4nPEew,Yes,No,Yes,Yes,84,Group_180
https://www.zplusenews.com/video/IdC0YOWU3HA,DB Video (ID) (Not in Sitemap),200,IPL 2026 पर बैन! Mustafizur Rahman विवाद से मचा बवाल 😱- Bangladesh | ZPluse News,IPL 2026 से पहले बड़ा विवाद! Mustafizur Rahman को KKR से रिलीज़ किए जाने के बाद Bangladesh ने IPL का टेलीकास्ट सस्पेंड कर दिया। क्या ये फैसला क्रिकेट को प्रभावि,IPL 2026 पर बैन! Mustafizur Rahman विवाद से मचा बवाल 😱- Bangladesh,https://www.zplusenews.com/video/IdC0YOWU3HA,Yes,No,Yes,Yes,53,Group_32
https://www.zplusenews.com/video/QvfrF1HwKQI,DB Video (ID) (Not in Sitemap),200,"Delhi Smog Crisis: Rich Indians Leave, Doctors Warn Common People | ZPluse News","Delhi is facing its worst smog in years. Doctors are warning people to leave the city during winter if possible. As pollution reaches hazardous AQI levels, weal","Delhi Smog Crisis: Rich Indians Leave, Doctors Warn Common People",https://www.zplusenews.com/video/QvfrF1HwKQI,Yes,No,Yes,Yes,77,Group_175
https://www.zplusenews.com/video/74vva9pUQoY,DB Video (ID) (Not in Sitemap),200,Indian Army’s Silent Warriors | First-Ever Animal Contingent at Republic Day 2026 | ZPluse News,"For the first time in history, the Indian Army’s animal contingent marches on Kartavya Path during the Republic Day Parade 2026. From Army dogs to high-altitude",Indian Army’s Silent Warriors | First-Ever Animal Contingent at Republic Day 2026,https://www.zplusenews.com/video/74vva9pUQoY,Yes,No,Yes,Yes,63,Group_68
https://www.zplusenews.com/video/AldZaAy9SII,DB Video (ID) (Not in Sitemap),200,Yashasvi Jaiswal की वापसी 🔥 Shams Mulani का 5-Wicket Heroics | Mumbai SMAT Big Boost | ZPluse News,SMAT 2025 में मुंबई टीम को बड़ी राहत मिली है। यशस्वी जायसवाल बीमारी से उबरकर वापस आ चुके हैं और गोवा के खिलाफ मुकाबले से पहले नेट्स में ज़ोरदार अभ्यास किया। वही,Yashasvi Jaiswal की वापसी 🔥 Shams Mulani का 5-Wicket Heroics | Mumbai SMAT Big Boost,https://www.zplusenews.com/video/AldZaAy9SII,Yes,No,Yes,Yes,80,Group_49
https://www.zplusenews.com/video/aOp-ZHvY6TI,DB Video (ID) (Not in Sitemap),200,"Iran in Crisis: Inflation, Protests & Market Shutdowns Explained | ZPluse News","Iran is witnessing fresh nationwide protests as inflation rises sharply and the economy weakens. Markets are shut, clashes have been reported, and demonstration","Iran in Crisis: Inflation, Protests & Market Shutdowns Explained",https://www.zplusenews.com/video/aOp-ZHvY6TI,Yes,No,Yes,Yes,89,Group_3
https://www.zplusenews.com/video/RoNSbs3zhEA,DB Video (ID) (Not in Sitemap),200,"Bangladesh Ex PM Khaleda Zia Dies at 80 | Life, Politics, Legal Cases Explained | ZPluse News","Bangladesh former Prime Minister Khaleda Zia has passed away at the age of 80 after a long illness. This video presents a neutral, factual, news-style timeline","Bangladesh Ex PM Khaleda Zia Dies at 80 | Life, Politics, Legal Cases Explained",https://www.zplusenews.com/video/RoNSbs3zhEA,Yes,No,Yes,Yes,95,Group_70
https://www.zplusenews.com/video/VYyus4Kr8sU,DB Video (ID) (Not in Sitemap),200,Boxing Day Test 2 दिन में खत्म! 😱 MCG Pitch Shock | Ashes 2025 | | ZPluse News,"The Boxing Day Test at the Melbourne Cricket Ground ended in just two days during The Ashes 2025, shocking the cricket world. A total of 36 wickets fell in 142",Boxing Day Test 2 दिन में खत्म! 😱 MCG Pitch Shock | Ashes 2025 |,https://www.zplusenews.com/video/VYyus4Kr8sU,Yes,No,Yes,Yes,110,Group_145
https://www.zplusenews.com/video/zO9HehcTPTY,DB Video (ID) (Not in Sitemap),200,इतिहास का भूला हुआ नायक | महाराजा सूरजमल | 25 दिसंबर | ZPluse News,"भारत के महान योद्धा और दूरदर्शी शासक महाराजा सूरजमल को आज 25 दिसंबर को श्रद्धांजलि। यह शॉर्ट वीडियो उस वीर राजा की कहानी कहता है जिसने सत्ता के लिए नहीं, बल्कि",इतिहास का भूला हुआ नायक | महाराजा सूरजमल | 25 दिसंबर,https://www.zplusenews.com/video/zO9HehcTPTY,Yes,No,Yes,Yes,78,Group_123
https://www.zplusenews.com/video/_thGEgiWBWc,DB Video (ID) (Not in Sitemap),200,Smriti Mandhana & Shafali Verma का तूफान 🔥 India का सबसे बड़ा Women’s T20I स्कोर | | ZPluse News,भारतीय महिला क्रिकेट ने इतिहास रच दिया! स्मृति मंधाना और शेफाली वर्मा की रिकॉर्ड साझेदारी के दम पर भारत ने Women’s T20I में अब तक का सबसे बड़ा स्कोर बना दिया। ऋ,Smriti Mandhana & Shafali Verma का तूफान 🔥 India का सबसे बड़ा Women’s T20I स्कोर |,https://www.zplusenews.com/video/_thGEgiWBWc,Yes,No,Yes,Yes,66,Group_169
https://www.zplusenews.com/video/l4jXDJK3qro,DB Video (ID) (Not in Sitemap),200,Top 3 Most Selling Cars in India | ZPluse News,"Which cars sell the most in India every minute? This short video shows the Top 3 Most Selling Cars in India, based on mileage, price, and trust. #TopSellingCars",Top 3 Most Selling Cars in India,https://www.zplusenews.com/video/l4jXDJK3qro,Yes,No,Yes,Yes,50,Group_39
https://www.zplusenews.com/video/hljPH30NKfg,DB Video (ID) (Not in Sitemap),200,"Income Tax Bill 2025 Explained | New Tax Slabs, Digital Powers & AI Tracking | ZPluse News","India’s Income Tax Bill 2025–26 brings major tax reforms, new income tax slabs, AI-based compliance, and expanded digital search powers. Here’s a complete expla","Income Tax Bill 2025 Explained | New Tax Slabs, Digital Powers & AI Tracking",https://www.zplusenews.com/video/hljPH30NKfg,Yes,No,Yes,Yes,123,Group_24
https://www.zplusenews.com/video/SWgeOUz7HA8,DB Video (ID) (Not in Sitemap),200,MGNREGA खत्म? | Vikshit Bharat Rozgar Bill 2025 Explained | Rural Jobs Impact | ZPluse News,भारत सरकार ने **MGNREGA Act 2005** को बदलने के लिए एक नया बिल प्रस्तावित किया है — 👉 **Vikshit Bharat Guarantee for Rozgar and Aajeevika Mission Gramin Bill 20,MGNREGA खत्म? | Vikshit Bharat Rozgar Bill 2025 Explained | Rural Jobs Impact,https://www.zplusenews.com/video/SWgeOUz7HA8,Yes,No,Yes,Yes,168,Group_155
https://www.zplusenews.com/video/jhSVgFdqzdY,DB Video (ID) (Not in Sitemap),200,"Messi Kolkata Visit Chaos 😱 | Fans Angry, Posters Torn | Political Fallout Explained | ZPluse News","What was meant to be a historic football celebration turned into chaos at Kolkata’s Salt Lake Stadium. During Lionel Messi’s highly anticipated visit, poor crow","Messi Kolkata Visit Chaos 😱 | Fans Angry, Posters Torn | Political Fallout Explained",https://www.zplusenews.com/video/jhSVgFdqzdY,Yes,No,Yes,Yes,140,Group_40
https://www.zplusenews.com/video/u4nFRg0pkqs,DB Video (ID) (Not in Sitemap),200,Yamuna Expressway Accident: Dense Fog Causes Massive Pile-Up | 13 Dead | UP News | ZPluse News,"A tragic multi-vehicle accident occurred on the **Yamuna Expressway in Uttar Pradesh** due to **dense fog**, leading to a massive pile-up involving several **bu",Yamuna Expressway Accident: Dense Fog Causes Massive Pile-Up | 13 Dead | UP News,https://www.zplusenews.com/video/u4nFRg0pkqs,Yes,No,Yes,Yes,142,Group_11
https://www.zplusenews.com/video/DZG03hufEsQ,DB Video (ID) (Not in Sitemap),200,West Indies vs New Zealand Test Match Draw | ऐतिहासिक साझेदारी ने बचाया मैच | ZPluse News,"The **West Indies vs New Zealand Test match** in Christchurch ended in a thrilling **draw**, thanks to a **herculean batting effort** by the West Indies. Chasin",West Indies vs New Zealand Test Match Draw | ऐतिहासिक साझेदारी ने बचाया मैच,https://www.zplusenews.com/video/DZG03hufEsQ,Yes,No,Yes,Yes,174,Group_12
https://www.zplusenews.com/video/008SSSKEPvQ,DB Video (ID) (Not in Sitemap),200,दक्षिण अफ़्रीका बनाम भारतीय क्रिकेट टीम - South Africa VS India Cricket Match - Update | ZPluse News,"India vs South Africa 3rd T20I match at HPCA Stadium Dharamshala. Get IND vs SA toss update, live scorecard, playing XI, match time, Dharamshala weather report,",दक्षिण अफ़्रीका बनाम भारतीय क्रिकेट टीम - South Africa VS India Cricket Match - Update,https://www.zplusenews.com/video/008SSSKEPvQ,Yes,No,Yes,Yes,221,Group_156
https://www.zplusenews.com/video/thEh2rwes20,DB Video (ID) (Not in Sitemap),200,"T20 World Cup Tickets – Official Booking Start! 2026 Venue, Price & Pass Details | ZPluse News","T20 World Cup 2026 Tickets Booking Guide Is video mein aapko milega T20 World Cup 2026 ke tickets, prices, official booking website, stadium list, match schedul","T20 World Cup Tickets – Official Booking Start! 2026 Venue, Price & Pass Details",https://www.zplusenews.com/video/thEh2rwes20,Yes,No,Yes,Yes,111,Group_71
https://www.zplusenews.com/video/IyYGkTnn85o,DB Video (ID) (Not in Sitemap),200,Kohli–Rohit Salary Cut? Shubman Gill A+ Promotion | BCCI Contract 2025 Big Update | ZPluse News,"A major shake-up is coming in Indian cricket contracts! As the BCCI prepares for its 31st AGM on 22 December, big decisions await senior players like Virat Kohl",Kohli–Rohit Salary Cut? Shubman Gill A+ Promotion | BCCI Contract 2025 Big Update,https://www.zplusenews.com/video/IyYGkTnn85o,Yes,No,Yes,Yes,142,Group_52
https://www.zplusenews.com/video/GzVx5Y15M0s,DB Video (ID) (Not in Sitemap),200,राम मंदिर विवाद | Ram Mandir Dispute Explained | ZPluse News,"राम मंदिर विवाद भारत का एक ऐतिहासिक और संवेदनशील मुद्दा रहा है। इस वीडियो में हम इसके इतिहास, कोर्ट केस, और फैसलों को सरल भाषा में समझाते हैं। जानें कैसे इस विव",राम मंदिर विवाद | Ram Mandir Dispute Explained,https://www.zplusenews.com/video/GzVx5Y15M0s,Yes,No,Yes,Yes,99,Group_160
https://www.zplusenews.com/video/YSuULMVKTKI,DB Video (ID) (Not in Sitemap),200,India witnessing a ‘psychological renaissance #breakingnews #news #live #automobile | ZPluse News,"India witnessing a ‘psychological renaissance ‘:PM MODI At the Hindustan Times Leadership Summit 2025, PM Modi said that India is undergoing a “psychological re",India witnessing a ‘psychological renaissance #breakingnews #news #live #automobile,https://www.zplusenews.com/video/YSuULMVKTKI,Yes,No,Yes,Yes,97,Group_9
https://www.zplusenews.com/video/Cx28dZeyOwY,DB Video (ID) (Not in Sitemap),200,India witnessing a ‘psychological renaissance ‘:PM MODIAt the Hindustan Times Leadership Summit 2025 | ZPluse News,"India witnessing a ‘psychological renaissance ‘:PM MODI At the Hindustan Times Leadership Summit 2025, PM Modi said that India is undergoing a “psychological re",India witnessing a ‘psychological renaissance ‘:PM MODIAt the Hindustan Times Leadership Summit 2025,https://www.zplusenews.com/video/Cx28dZeyOwY,Yes,No,Yes,Yes,97,Group_9
